		LENGHT	DIAMETER	ROUGHNESS	FLOW	VELOCITY	UNITHEADLOSS	FRICTIONFACTOR	QUALITY
22	48:00:00	1,10e+03	12,00	100,00	39,36	0,11	0,01	0,05	0,00
23	48:00:00	1,30e+03	8,00	100,00	11,93	0,08	8,15e-03	0,06	0,00
24	48:00:00	1,30e+03	8,00	100,00	1,19	7,56e-03	1,13e-04	0,08	0,00
25	48:00:00	1,30e+03	8,00	100,00	11,85	0,08	8,03e-03	0,06	0,00
26	48:00:00	600,00	12,00	100,00	223,68	0,63	0,26	0,04	0,00
27	48:00:00	250,00	12,00	100,00	214,66	0,61	0,24	0,04	0,00
28	48:00:00	300,00	12,00	100,00	230,24	0,65	0,27	0,04	0,00
29	48:00:00	200,00	12,00	100,00	264,68	0,75	0,35	0,04	0,00
30	48:00:00	600,00	12,00	100,00	29,52	0,08	6,05e-03	0,06	0,00
31	48:00:00	400,00	8,00	100,00	15,58	0,10	0,01	0,06	0,00
32	48:00:00	400,00	8,00	100,00	9,02	0,06	4,85e-03	0,06	0,00
34	48:00:00	700,00	8,00	100,00	1,41	9,01e-03	1,56e-04	0,08	0,00
35	48:00:00	1000,00	8,00	100,00	2,46	0,02	4,37e-04	0,08	0,00
36	48:00:00	400,00	8,00	100,00	1,23	7,85e-03	1,21e-04	0,08	0,00
37	48:00:00	500,00	8,00	100,00	2,64	0,02	4,97e-04	0,08	0,00
38	48:00:00	500,00	8,00	100,00	1,87	0,01	2,63e-04	0,08	0,00
39	48:00:00	1000,00	8,00	100,00	2,46	0,02	4,37e-04	0,08	0,00
40	48:00:00	700,00	8,00	100,00	0,59	3,78e-03	3,12e-05	0,09	0,00
41	48:00:00	300,00	8,00	100,00	0,82	5,23e-03	5,72e-05	0,09	0,00
1	49:00:00	2,40e+03	12,00	100,00	513,86	1,46	1,20	0,04	0,00
2	49:00:00	800,00	12,00	100,00	417,72	1,18	0,82	0,04	0,00
3	49:00:00	1,30e+03	8,00	100,00	85,18	0,54	0,31	0,05	0,00
4	49:00:00	1,20e+03	8,00	100,00	66,00	0,42	0,19	0,05	0,00
5	49:00:00	1000,00	12,00	100,00	55,04	0,16	0,02	0,05	0,00
6	49:00:00	1,20e+03	12,00	100,00	461,80	1,31	0,99	0,04	0,00
7	49:00:00	2,70e+03	12,00	100,00	454,95	1,29	0,96	0,04	0,00
8	49:00:00	1,20e+03	12,00	140,00	19,18	0,05	1,46e-03	0,03	0,00
9	49:00:00	400,00	12,00	100,00	430,29	1,22	0,86	0,04	0,00
10	49:00:00	1000,00	8,00	140,00	6,85	0,04	1,56e-03	0,04	0,00
11	49:00:00	700,00	12,00	100,00	411,11	1,17	0,79	0,04	0,00
12	49:00:00	1,90e+03	12,00	100,00	363,46	1,03	0,63	0,04	0,00
13	49:00:00	600,00	12,00	100,00	341,54	0,97	0,56	0,04	0,00
14	49:00:00	400,00	12,00	100,00	269,25	0,76	0,36	0,04	0,00
15	49:00:00	300,00	12,00	100,00	200,75	0,57	0,21	0,04	0,00
16	49:00:00	1,50e+03	8,00	100,00	69,55	0,44	0,21	0,05	0,00
17	49:00:00	1,50e+03	8,00	100,00	42,79	0,27	0,09	0,05	0,00
18	49:00:00	600,00	8,00	100,00	24,62	0,16	0,03	0,05	0,00
19	49:00:00	700,00	12,00	100,00	40,01	0,11	0,01	0,05	0,00
20	49:00:00	350,00	12,00	100,00	12,61	0,04	1,25e-03	0,06	0,00
21	49:00:00	1,40e+03	8,00	100,00	17,53	0,11	0,02	0,06	0,00
22	49:00:00	1,10e+03	12,00	100,00	65,76	0,19	0,03	0,05	0,00
23	49:00:00	1,30e+03	8,00	100,00	19,94	0,13	0,02	0,06	0,00
24	49:00:00	1,30e+03	8,00	100,00	1,98	0,01	2,92e-04	0,08	0,00
25	49:00:00	1,30e+03	8,00	100,00	19,79	0,13	0,02	0,06	0,00
26	49:00:00	600,00	12,00	100,00	140,15	0,40	0,11	0,04	0,00
27	49:00:00	250,00	12,00	100,00	155,22	0,44	0,13	0,04	0,00
28	49:00:00	300,00	12,00	100,00	129,19	0,37	0,09	0,04	0,00
29	49:00:00	200,00	12,00	100,00	71,65	0,20	0,03	0,05	0,00
30	49:00:00	600,00	12,00	100,00	49,32	0,14	0,02	0,05	0,00
31	49:00:00	400,00	8,00	100,00	26,03	0,17	0,03	0,05	0,00
32	49:00:00	400,00	8,00	100,00	15,07	0,10	0,01	0,06	0,00
34	49:00:00	700,00	8,00	100,00	2,36	0,02	4,04e-04	0,08	0,00
35	49:00:00	1000,00	8,00	100,00	4,11	0,03	1,13e-03	0,07	0,00
36	49:00:00	400,00	8,00	100,00	2,06	0,01	3,13e-04	0,08	0,00
37	49:00:00	500,00	8,00	100,00	10,68	0,07	6,63e-03	0,06	0,00
38	49:00:00	500,00	8,00	100,00	3,12	0,02	6,79e-04	0,07	0,00
39	49:00:00	1000,00	8,00	100,00	4,11	0,03	1,13e-03	0,07	0,00
40	49:00:00	700,00	8,00	100,00	0,99	6,31e-03	8,08e-05	0,09	0,00
41	49:00:00	300,00	8,00	100,00	1,37	8,74e-03	1,48e-04	0,08	0,00
1	50:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	50:00:00	800,00	12,00	100,00	527,76	1,50	1,26	0,04	0,00
3	50:00:00	1,30e+03	8,00	100,00	102,85	0,66	0,44	0,04	0,00
4	50:00:00	1,20e+03	8,00	100,00	88,43	0,56	0,33	0,04	0,00
5	50:00:00	1000,00	12,00	100,00	80,19	0,23	0,04	0,05	0,00
6	50:00:00	1,20e+03	12,00	100,00	599,71	1,70	1,60	0,04	0,00
7	50:00:00	2,70e+03	12,00	100,00	594,56	1,69	1,57	0,04	0,00
8	50:00:00	1,20e+03	12,00	140,00	14,42	0,04	8,60e-04	0,03	0,00
9	50:00:00	400,00	12,00	100,00	576,02	1,63	1,48	0,04	0,00
10	50:00:00	1000,00	8,00	140,00	5,15	0,03	9,21e-04	0,04	0,00
11	50:00:00	700,00	12,00	100,00	561,60	1,59	1,42	0,04	0,00
12	50:00:00	1,90e+03	12,00	100,00	525,77	1,49	1,25	0,04	0,00
13	50:00:00	600,00	12,00	100,00	509,29	1,44	1,18	0,04	0,00
14	50:00:00	400,00	12,00	100,00	420,87	1,19	0,83	0,04	0,00
15	50:00:00	300,00	12,00	100,00	369,37	1,05	0,65	0,04	0,00
16	50:00:00	1,50e+03	8,00	100,00	86,36	0,55	0,32	0,04	0,00
17	50:00:00	1,50e+03	8,00	100,00	1,90	0,01	2,70e-04	0,08	0,00
18	50:00:00	600,00	8,00	100,00	41,68	0,27	0,08	0,05	0,00
19	50:00:00	700,00	12,00	100,00	19,18	0,05	2,72e-03	0,06	0,00
20	50:00:00	350,00	12,00	100,00	1,42	4,04e-03	2,20e-05	0,09	0,00
21	50:00:00	1,40e+03	8,00	100,00	24,08	0,15	0,03	0,05	0,00
22	50:00:00	1,10e+03	12,00	100,00	49,44	0,14	0,02	0,05	0,00
23	50:00:00	1,30e+03	8,00	100,00	14,99	0,10	0,01	0,06	0,00
24	50:00:00	1,30e+03	8,00	100,00	1,49	9,50e-03	1,72e-04	0,08	0,00
25	50:00:00	1,30e+03	8,00	100,00	14,88	0,09	0,01	0,06	0,00
26	50:00:00	600,00	12,00	100,00	357,88	1,02	0,61	0,04	0,00
27	50:00:00	250,00	12,00	100,00	369,21	1,05	0,65	0,04	0,00
28	50:00:00	300,00	12,00	100,00	349,64	0,99	0,59	0,04	0,00
29	50:00:00	200,00	12,00	100,00	306,38	0,87	0,46	0,04	0,00
30	50:00:00	600,00	12,00	100,00	37,08	0,11	9,23e-03	0,05	0,00
31	50:00:00	400,00	8,00	100,00	19,57	0,12	0,02	0,06	0,00
32	50:00:00	400,00	8,00	100,00	11,33	0,07	7,40e-03	0,06	0,00
34	50:00:00	700,00	8,00	100,00	1,77	0,01	2,38e-04	0,08	0,00
35	50:00:00	1000,00	8,00	100,00	3,09	0,02	6,67e-04	0,07	0,00
36	50:00:00	400,00	8,00	100,00	1,54	9,86e-03	1,85e-04	0,08	0,00
37	50:00:00	500,00	8,00	100,00	18,93	0,12	0,02	0,06	0,00
38	50:00:00	500,00	8,00	100,00	2,35	0,01	4,01e-04	0,08	0,00
39	50:00:00	1000,00	8,00	100,00	3,09	0,02	6,67e-04	0,07	0,00
40	50:00:00	700,00	8,00	100,00	0,74	4,75e-03	4,77e-05	0,09	0,00
41	50:00:00	300,00	8,00	100,00	1,03	6,57e-03	8,72e-05	0,09	0,00
1	51:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	51:00:00	800,00	12,00	100,00	530,56	1,51	1,27	0,04	0,00
3	51:00:00	1,30e+03	8,00	100,00	101,81	0,65	0,43	0,04	0,00
4	51:00:00	1,20e+03	8,00	100,00	90,47	0,58	0,35	0,04	0,00
5	51:00:00	1000,00	12,00	100,00	83,99	0,24	0,04	0,05	0,00
6	51:00:00	1,20e+03	12,00	100,00	608,07	1,72	1,64	0,04	0,00
7	51:00:00	2,70e+03	12,00	100,00	604,02	1,71	1,62	0,04	0,00
8	51:00:00	1,20e+03	12,00	140,00	11,34	0,03	5,51e-04	0,03	0,00
9	51:00:00	400,00	12,00	100,00	589,44	1,67	1,55	0,04	0,00
10	51:00:00	1000,00	8,00	140,00	4,05	0,03	5,90e-04	0,04	0,00
11	51:00:00	700,00	12,00	100,00	578,10	1,64	1,49	0,04	0,00
12	51:00:00	1,90e+03	12,00	100,00	549,93	1,56	1,36	0,04	0,00
13	51:00:00	600,00	12,00	100,00	536,97	1,52	1,30	0,04	0,00
14	51:00:00	400,00	12,00	100,00	446,51	1,27	0,93	0,04	0,00
15	51:00:00	300,00	12,00	100,00	406,01	1,15	0,78	0,04	0,00
16	51:00:00	1,50e+03	8,00	100,00	88,83	0,57	0,34	0,04	0,00
17	51:00:00	1,50e+03	8,00	100,00	22,41	0,14	0,03	0,05	0,00
18	51:00:00	600,00	8,00	100,00	46,58	0,30	0,10	0,05	0,00
19	51:00:00	700,00	12,00	100,00	7,97	0,02	5,35e-04	0,07	0,00
20	51:00:00	350,00	12,00	100,00	8,23	0,02	5,68e-04	0,07	0,00
21	51:00:00	1,40e+03	8,00	100,00	26,05	0,17	0,03	0,05	0,00
22	51:00:00	1,10e+03	12,00	100,00	38,88	0,11	0,01	0,05	0,00
23	51:00:00	1,30e+03	8,00	100,00	11,79	0,08	7,96e-03	0,06	0,00
24	51:00:00	1,30e+03	8,00	100,00	1,17	7,47e-03	1,11e-04	0,08	0,00
25	51:00:00	1,30e+03	8,00	100,00	11,70	0,07	7,85e-03	0,06	0,00
26	51:00:00	600,00	12,00	100,00	417,90	1,19	0,82	0,04	0,00
27	51:00:00	250,00	12,00	100,00	426,81	1,21	0,85	0,04	0,00
28	51:00:00	300,00	12,00	100,00	411,42	1,17	0,80	0,04	0,00
29	51:00:00	200,00	12,00	100,00	377,40	1,07	0,68	0,04	0,00
30	51:00:00	600,00	12,00	100,00	29,16	0,08	5,91e-03	0,06	0,00
31	51:00:00	400,00	8,00	100,00	15,39	0,10	0,01	0,06	0,00
32	51:00:00	400,00	8,00	100,00	8,91	0,06	4,74e-03	0,06	0,00
34	51:00:00	700,00	8,00	100,00	1,39	8,90e-03	1,53e-04	0,08	0,00
35	51:00:00	1000,00	8,00	100,00	2,43	0,02	4,27e-04	0,08	0,00
36	51:00:00	400,00	8,00	100,00	1,21	7,76e-03	1,18e-04	0,08	0,00
37	51:00:00	500,00	8,00	100,00	22,00	0,14	0,03	0,06	0,00
38	51:00:00	500,00	8,00	100,00	1,85	0,01	2,57e-04	0,08	0,00
39	51:00:00	1000,00	8,00	100,00	2,43	0,02	4,27e-04	0,08	0,00
40	51:00:00	700,00	8,00	100,00	0,58	3,73e-03	3,05e-05	0,09	0,00
41	51:00:00	300,00	8,00	100,00	0,81	5,17e-03	5,59e-05	0,09	0,00
1	52:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	52:00:00	800,00	12,00	100,00	529,67	1,50	1,27	0,04	0,00
3	52:00:00	1,30e+03	8,00	100,00	102,14	0,65	0,43	0,04	0,00
4	52:00:00	1,20e+03	8,00	100,00	89,82	0,57	0,34	0,04	0,00
5	52:00:00	1000,00	12,00	100,00	82,78	0,23	0,04	0,05	0,00
6	52:00:00	1,20e+03	12,00	100,00	605,41	1,72	1,63	0,04	0,00
7	52:00:00	2,70e+03	12,00	100,00	601,01	1,70	1,60	0,04	0,00
8	52:00:00	1,20e+03	12,00	140,00	12,32	0,03	6,43e-04	0,03	0,00
9	52:00:00	400,00	12,00	100,00	585,17	1,66	1,53	0,04	0,00
10	52:00:00	1000,00	8,00	140,00	4,40	0,03	6,88e-04	0,04	0,00
11	52:00:00	700,00	12,00	100,00	572,85	1,63	1,47	0,04	0,00
12	52:00:00	1,90e+03	12,00	100,00	542,24	1,54	1,33	0,04	0,00
13	52:00:00	600,00	12,00	100,00	528,16	1,50	1,26	0,04	0,00
14	52:00:00	400,00	12,00	100,00	438,02	1,24	0,89	0,04	0,00
15	52:00:00	300,00	12,00	100,00	394,02	1,12	0,73	0,04	0,00
16	52:00:00	1,50e+03	8,00	100,00	88,39	0,56	0,33	0,04	0,00
17	52:00:00	1,50e+03	8,00	100,00	16,23	0,10	0,01	0,06	0,00
18	52:00:00	600,00	8,00	100,00	45,26	0,29	0,10	0,05	0,00
19	52:00:00	700,00	12,00	100,00	11,44	0,03	1,04e-03	0,06	0,00
20	52:00:00	350,00	12,00	100,00	6,16	0,02	3,32e-04	0,07	0,00
21	52:00:00	1,40e+03	8,00	100,00	25,52	0,16	0,03	0,05	0,00
22	52:00:00	1,10e+03	12,00	100,00	42,24	0,12	0,01	0,05	0,00
23	52:00:00	1,30e+03	8,00	100,00	12,81	0,08	9,28e-03	0,06	0,00
24	52:00:00	1,30e+03	8,00	100,00	1,27	8,12e-03	1,29e-04	0,08	0,00
25	52:00:00	1,30e+03	8,00	100,00	12,71	0,08	9,16e-03	0,06	0,00
26	52:00:00	600,00	12,00	100,00	398,80	1,13	0,75	0,04	0,00
27	52:00:00	250,00	12,00	100,00	408,48	1,16	0,78	0,04	0,00
28	52:00:00	300,00	12,00	100,00	391,76	1,11	0,73	0,04	0,00
29	52:00:00	200,00	12,00	100,00	354,80	1,01	0,60	0,04	0,00
30	52:00:00	600,00	12,00	100,00	31,68	0,09	6,89e-03	0,05	0,00
31	52:00:00	400,00	8,00	100,00	16,72	0,11	0,02	0,06	0,00
32	52:00:00	400,00	8,00	100,00	9,68	0,06	5,53e-03	0,06	0,00
34	52:00:00	700,00	8,00	100,00	1,52	9,67e-03	1,78e-04	0,08	0,00
35	52:00:00	1000,00	8,00	100,00	2,64	0,02	4,98e-04	0,08	0,00
36	52:00:00	400,00	8,00	100,00	1,32	8,43e-03	1,38e-04	0,08	0,00
37	52:00:00	500,00	8,00	100,00	21,12	0,13	0,02	0,06	0,00
38	52:00:00	500,00	8,00	100,00	2,00	0,01	2,99e-04	0,08	0,00
39	52:00:00	1000,00	8,00	100,00	2,64	0,02	4,98e-04	0,08	0,00
40	52:00:00	700,00	8,00	100,00	0,64	4,05e-03	3,56e-05	0,09	0,00
41	52:00:00	300,00	8,00	100,00	0,88	5,62e-03	6,51e-05	0,09	0,00
1	53:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	53:00:00	800,00	12,00	100,00	530,56	1,51	1,27	0,04	0,00
3	53:00:00	1,30e+03	8,00	100,00	101,81	0,65	0,43	0,04	0,00
4	53:00:00	1,20e+03	8,00	100,00	90,47	0,58	0,35	0,04	0,00
5	53:00:00	1000,00	12,00	100,00	83,99	0,24	0,04	0,05	0,00
6	53:00:00	1,20e+03	12,00	100,00	608,07	1,72	1,64	0,04	0,00
7	53:00:00	2,70e+03	12,00	100,00	604,02	1,71	1,62	0,04	0,00
8	53:00:00	1,20e+03	12,00	140,00	11,34	0,03	5,51e-04	0,03	0,00
9	53:00:00	400,00	12,00	100,00	589,44	1,67	1,55	0,04	0,00
10	53:00:00	1000,00	8,00	140,00	4,05	0,03	5,90e-04	0,04	0,00
11	53:00:00	700,00	12,00	100,00	578,10	1,64	1,49	0,04	0,00
12	53:00:00	1,90e+03	12,00	100,00	549,93	1,56	1,36	0,04	0,00
13	53:00:00	600,00	12,00	100,00	536,97	1,52	1,30	0,04	0,00
14	53:00:00	400,00	12,00	100,00	446,51	1,27	0,93	0,04	0,00
15	53:00:00	300,00	12,00	100,00	406,01	1,15	0,78	0,04	0,00
16	53:00:00	1,50e+03	8,00	100,00	88,83	0,57	0,34	0,04	0,00
17	53:00:00	1,50e+03	8,00	100,00	22,41	0,14	0,03	0,05	0,00
18	53:00:00	600,00	8,00	100,00	46,58	0,30	0,10	0,05	0,00
19	53:00:00	700,00	12,00	100,00	7,97	0,02	5,35e-04	0,07	0,00
20	53:00:00	350,00	12,00	100,00	8,23	0,02	5,68e-04	0,07	0,00
21	53:00:00	1,40e+03	8,00	100,00	26,05	0,17	0,03	0,05	0,00
22	53:00:00	1,10e+03	12,00	100,00	38,88	0,11	0,01	0,05	0,00
23	53:00:00	1,30e+03	8,00	100,00	11,79	0,08	7,96e-03	0,06	0,00
24	53:00:00	1,30e+03	8,00	100,00	1,17	7,47e-03	1,11e-04	0,08	0,00
25	53:00:00	1,30e+03	8,00	100,00	11,70	0,07	7,85e-03	0,06	0,00
26	53:00:00	600,00	12,00	100,00	417,90	1,19	0,82	0,04	0,00
27	53:00:00	250,00	12,00	100,00	426,81	1,21	0,85	0,04	0,00
28	53:00:00	300,00	12,00	100,00	411,42	1,17	0,80	0,04	0,00
29	53:00:00	200,00	12,00	100,00	377,40	1,07	0,68	0,04	0,00
30	53:00:00	600,00	12,00	100,00	29,16	0,08	5,91e-03	0,06	0,00
31	53:00:00	400,00	8,00	100,00	15,39	0,10	0,01	0,06	0,00
32	53:00:00	400,00	8,00	100,00	8,91	0,06	4,74e-03	0,06	0,00
34	53:00:00	700,00	8,00	100,00	1,39	8,90e-03	1,53e-04	0,08	0,00
35	53:00:00	1000,00	8,00	100,00	2,43	0,02	4,27e-04	0,08	0,00
36	53:00:00	400,00	8,00	100,00	1,22	7,76e-03	1,18e-04	0,08	0,00
37	53:00:00	500,00	8,00	100,00	22,00	0,14	0,03	0,06	0,00
38	53:00:00	500,00	8,00	100,00	1,85	0,01	2,57e-04	0,08	0,00
39	53:00:00	1000,00	8,00	100,00	2,43	0,02	4,27e-04	0,08	0,00
40	53:00:00	700,00	8,00	100,00	0,58	3,73e-03	3,05e-05	0,09	0,00
41	53:00:00	300,00	8,00	100,00	0,81	5,17e-03	5,59e-05	0,09	0,00
1	54:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	54:00:00	800,00	12,00	100,00	530,56	1,51	1,27	0,04	0,00
3	54:00:00	1,30e+03	8,00	100,00	101,81	0,65	0,43	0,04	0,00
4	54:00:00	1,20e+03	8,00	100,00	90,47	0,58	0,35	0,04	0,00
5	54:00:00	1000,00	12,00	100,00	83,99	0,24	0,04	0,05	0,00
6	54:00:00	1,20e+03	12,00	100,00	608,07	1,72	1,64	0,04	0,00
7	54:00:00	2,70e+03	12,00	100,00	604,02	1,71	1,62	0,04	0,00
8	54:00:00	1,20e+03	12,00	140,00	11,34	0,03	5,51e-04	0,03	0,00
9	54:00:00	400,00	12,00	100,00	589,44	1,67	1,55	0,04	0,00
10	54:00:00	1000,00	8,00	140,00	4,05	0,03	5,90e-04	0,04	0,00
11	54:00:00	700,00	12,00	100,00	578,10	1,64	1,49	0,04	0,00
12	54:00:00	1,90e+03	12,00	100,00	549,93	1,56	1,36	0,04	0,00
13	54:00:00	600,00	12,00	100,00	536,97	1,52	1,30	0,04	0,00
14	54:00:00	400,00	12,00	100,00	446,51	1,27	0,93	0,04	0,00
15	54:00:00	300,00	12,00	100,00	406,01	1,15	0,78	0,04	0,00
16	54:00:00	1,50e+03	8,00	100,00	88,83	0,57	0,34	0,04	0,00
17	54:00:00	1,50e+03	8,00	100,00	22,41	0,14	0,03	0,05	0,00
18	54:00:00	600,00	8,00	100,00	46,58	0,30	0,10	0,05	0,00
19	54:00:00	700,00	12,00	100,00	7,97	0,02	5,35e-04	0,07	0,00
20	54:00:00	350,00	12,00	100,00	8,23	0,02	5,68e-04	0,07	0,00
21	54:00:00	1,40e+03	8,00	100,00	26,05	0,17	0,03	0,05	0,00
22	54:00:00	1,10e+03	12,00	100,00	38,88	0,11	0,01	0,05	0,00
23	54:00:00	1,30e+03	8,00	100,00	11,79	0,08	7,96e-03	0,06	0,00
24	54:00:00	1,30e+03	8,00	100,00	1,17	7,47e-03	1,11e-04	0,08	0,00
25	54:00:00	1,30e+03	8,00	100,00	11,70	0,07	7,85e-03	0,06	0,00
26	54:00:00	600,00	12,00	100,00	417,90	1,19	0,82	0,04	0,00
27	54:00:00	250,00	12,00	100,00	426,81	1,21	0,85	0,04	0,00
28	54:00:00	300,00	12,00	100,00	411,42	1,17	0,80	0,04	0,00
29	54:00:00	200,00	12,00	100,00	377,40	1,07	0,68	0,04	0,00
30	54:00:00	600,00	12,00	100,00	29,16	0,08	5,91e-03	0,06	0,00
31	54:00:00	400,00	8,00	100,00	15,39	0,10	0,01	0,06	0,00
32	54:00:00	400,00	8,00	100,00	8,91	0,06	4,74e-03	0,06	0,00
34	54:00:00	700,00	8,00	100,00	1,39	8,90e-03	1,53e-04	0,08	0,00
35	54:00:00	1000,00	8,00	100,00	2,43	0,02	4,27e-04	0,08	0,00
36	54:00:00	400,00	8,00	100,00	1,21	7,76e-03	1,18e-04	0,08	0,00
37	54:00:00	500,00	8,00	100,00	22,00	0,14	0,03	0,06	0,00
38	54:00:00	500,00	8,00	100,00	1,85	0,01	2,57e-04	0,08	0,00
39	54:00:00	1000,00	8,00	100,00	2,43	0,02	4,27e-04	0,08	0,00
40	54:00:00	700,00	8,00	100,00	0,58	3,73e-03	3,05e-05	0,09	0,00
41	54:00:00	300,00	8,00	100,00	0,81	5,17e-03	5,59e-05	0,09	0,00
1	55:00:00	2,40e+03	12,00	100,00	666,62	1,89	1,94	0,04	0,00
2	55:00:00	800,00	12,00	100,00	548,36	1,56	1,35	0,04	0,00
3	55:00:00	1,30e+03	8,00	100,00	108,18	0,69	0,48	0,04	0,00
4	55:00:00	1,20e+03	8,00	100,00	90,54	0,58	0,35	0,04	0,00
5	55:00:00	1000,00	12,00	100,00	80,46	0,23	0,04	0,05	0,00
6	55:00:00	1,20e+03	12,00	100,00	618,74	1,76	1,69	0,04	0,00
7	55:00:00	2,70e+03	12,00	100,00	612,44	1,74	1,66	0,04	0,00
8	55:00:00	1,20e+03	12,00	140,00	17,64	0,05	1,25e-03	0,03	0,00
9	55:00:00	400,00	12,00	100,00	589,76	1,67	1,55	0,04	0,00
10	55:00:00	1000,00	8,00	140,00	6,30	0,04	1,34e-03	0,04	0,00
11	55:00:00	700,00	12,00	100,00	572,12	1,62	1,46	0,04	0,00
12	55:00:00	1,90e+03	12,00	100,00	528,30	1,50	1,26	0,04	0,00
13	55:00:00	600,00	12,00	100,00	508,14	1,44	1,18	0,04	0,00
14	55:00:00	400,00	12,00	100,00	418,27	1,19	0,82	0,04	0,00
15	55:00:00	300,00	12,00	100,00	355,27	1,01	0,61	0,04	0,00
16	55:00:00	1,50e+03	8,00	100,00	87,35	0,56	0,33	0,04	0,00
17	55:00:00	1,50e+03	8,00	100,00	15,97	0,10	0,01	0,06	0,00
18	55:00:00	600,00	8,00	100,00	38,76	0,25	0,07	0,05	0,00
19	55:00:00	700,00	12,00	100,00	29,52	0,08	6,05e-03	0,06	0,00
20	55:00:00	350,00	12,00	100,00	4,32	0,01	1,72e-04	0,07	0,00
21	55:00:00	1,40e+03	8,00	100,00	23,40	0,15	0,03	0,05	0,00
22	55:00:00	1,10e+03	12,00	100,00	60,48	0,17	0,02	0,05	0,00
23	55:00:00	1,30e+03	8,00	100,00	18,34	0,12	0,02	0,06	0,00
24	55:00:00	1,30e+03	8,00	100,00	1,82	0,01	2,50e-04	0,08	0,00
25	55:00:00	1,30e+03	8,00	100,00	18,20	0,12	0,02	0,06	0,00
26	55:00:00	600,00	12,00	100,00	322,92	0,92	0,51	0,04	0,00
27	55:00:00	250,00	12,00	100,00	336,78	0,96	0,55	0,04	0,00
28	55:00:00	300,00	12,00	100,00	312,84	0,89	0,48	0,04	0,00
29	55:00:00	200,00	12,00	100,00	259,92	0,74	0,34	0,04	0,00
30	55:00:00	600,00	12,00	100,00	45,36	0,13	0,01	0,05	0,00
31	55:00:00	400,00	8,00	100,00	23,94	0,15	0,03	0,05	0,00
32	55:00:00	400,00	8,00	100,00	13,86	0,09	0,01	0,06	0,00
34	55:00:00	700,00	8,00	100,00	2,17	0,01	3,46e-04	0,08	0,00
35	55:00:00	1000,00	8,00	100,00	3,78	0,02	9,69e-04	0,07	0,00
36	55:00:00	400,00	8,00	100,00	1,89	0,01	2,68e-04	0,08	0,00
37	55:00:00	500,00	8,00	100,00	17,10	0,11	0,02	0,06	0,00
38	55:00:00	500,00	8,00	100,00	2,87	0,02	5,82e-04	0,07	0,00
39	55:00:00	1000,00	8,00	100,00	3,78	0,02	9,69e-04	0,07	0,00
40	55:00:00	700,00	8,00	100,00	0,91	5,80e-03	6,92e-05	0,09	0,00
41	55:00:00	300,00	8,00	100,00	1,26	8,04e-03	1,27e-04	0,08	0,00
